"Environment Canada"
"Monthly Values for March - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"STE-FOY (U. LAVAL)","46.780","-71.288","QC","-3.4","0",NA,"10.0","0","-23.1","0","",,NA,"178.8","0",NA,"50.0","13","",,NA,"662.9","0.0","701Q004"
"LEMIEUX","46.304","-72.061","QC","-3.4","0",NA,"13.4","0","-31.9","0","",,NA,"119.7","0",NA,"","16","",,NA,"664.1","0.0","701Q009"
"QUEBEC/JEAN LESAGE INTL","46.804","-71.382","QC","-3.7","0",NA,"10.7","0","-29.1","0","",,NA,"173.1","0",NA,"","15","",,NA,"673.7","0.0","701S001"
"ARTHABASKA","46.017","-71.950","QC","-2.6","5","0.6","13.0","2","-23.0","3","30.6","0","78.0","120.6","0","175.0","0.0","15","","",NA,"535.7","0.0","7020305"
"BEAUSEJOUR","46.667","-71.167","QC","-3.8","0","0.7","12.0","0","-28.5","0","57.0","0","113.0","136.2","0","169.0","70.0","14","","",NA,"674.5","0.0","7020567"
"BONSECOURS","45.400","-72.267","QC","0.3","25","3.8","12.5","20","-16.5","22","4.0","18",NA,"23.6","19",NA,"","5","","",NA,"106.4","0.0","7020828"
"BROMPTONVILLE","45.483","-71.950","QC","0.5","16","3.2","15.0","11","-12.0","13","18.0","1",NA,"18.0","4",NA,"0.0","4","","",NA,"263.0","0.0","7020860"
"COATICOOK","45.150","-71.800","QC","-0.5","0","2.0","15.5","0","-21.5","0","22.5","3",NA,"39.5","5",NA,"0.0","9","","",NA,"573.4","0.0","7021840"
"DANVILLE","45.817","-71.983","QC","-2.2","11",NA,"13.0","8","-22.5","6","19.4","3",NA,"70.6","4",NA,"0.0","10","","",NA,"404.9","0.0","7021954"
"DRUMMONDVILLE","45.883","-72.483","QC","0.0","8","2.5","17.0","5","-23.0","4","32.7","0","91.0","120.3","2",NA,"0.0","16","","",NA,"414.4","0.0","7022160"
"FLEURY","45.800","-73.000","QC","-0.5","14","2.4","16.0","13","-15.0","14","5.0","16",NA,"38.1","19",NA,"0.0","3","","",NA,"314.0","0.0","7022375"
"FORTIERVILLE","46.483","-72.050","QC","-3.6","2","0.6","13.3","2","-27.8","2","39.0","0","93.0","136.0","0","197.0","6.0","14","","",NA,"626.1","0.0","7022494"
"FRELIGHSBURG","45.033","-72.850","QC","0.5","0",NA,"17.6","0","-18.5","0","",,NA,"90.2","0",NA,"","15","",,NA,"543.6","0.0","7022579"
"GEORGEVILLE","45.133","-72.233","QC","0.6","16","3.9","16.5","13","-24.5","15","13.5","11",NA,"57.7","12",NA,"0.0","8","","",NA,"260.3","0.0","7022720"
"GRANBY","45.383","-72.717","QC","0.8","5","3.0","17.0","3","-20.0","2","34.3","0","72.0","79.0","0","91.0","0.0","11","","",NA,"447.2","0.0","7022800"
"HEMMINGFORD FOUR WINDS","45.067","-73.717","QC","0.0","4","2.2","18.5","2","-18.0","2","11.0","0","41.0","52.6","0","92.0","","9","","",NA,"485.4","0.0","7023075"
"IBERVILLE","45.333","-73.250","QC","-4.4","24","-2.3","16.0","6","-21.0","24","6.2","4",NA,"21.6","5",NA,"","6","","",NA,"157.0","0.0","7023270"
"VARENNES","45.723","-73.377","QC","-1.2","0",NA,"14.5","0","-22.4","0","",,NA,"",,NA,"","","",,NA,"593.7","0.0","702327X"
"LAC MEGANTIC 2","45.600","-70.867","QC","-1.4","12","3.0","15.0","11","-25.5","8","15.6","3",NA,"53.0","4",NA,"0.0","11","","",NA,"368.2","0.0","7023677"
"LAPRAIRIE","45.383","-73.433","QC","2.4","17",NA,"16.0","11","-19.0","14","10.2","3",NA,"55.0","5",NA,"0.0","6","","",NA,"217.9","0.0","7024100"
"LAURIERVILLE","46.333","-71.667","QC","-2.5","9","1.5","15.0","5","-25.0","5","41.6","0","90.0","131.2","0","179.0","0.0","14","","",NA,"451.9","0.0","7024250"
"LAUZON","46.817","-71.100","QC","-5.7","14","-1.2","11.4","5","-27.0","11","52.5","1",NA,"51.9","7",NA,"36.0","5","","",NA,"402.7","0.0","7024254"
"LENNOXVILLE","45.369","-71.824","QC","-0.4","0",NA,"15.9","0","-22.9","0","",,NA,"66.2","0",NA,"","15","",,NA,"570.4","0.0","7024280"
"LINGWICK","45.633","-71.367","QC","-1.0","4",NA,"16.0","2","-26.0","3","29.0","0",NA,"79.2","2",NA,"0.0","10","","",NA,"513.6","0.0","7024320"
"MAGOG","45.267","-72.117","QC","-0.5","1","2.2","16.5","0","-24.5","1","19.0","2",NA,"59.0","2",NA,"0.0","11","","",NA,"555.3","0.0","7024440"
"MARIEVILLE","45.400","-73.133","QC","0.3","0","2.8","17.0","0","-19.0","0","20.0","0","76.0","93.0","0","142.0","0.0","11","","",NA,"548.0","0.0","7024627"
"MCTAVISH","45.505","-73.579","QC","0.2","0",NA,"15.9","0","-19.3","0","",,NA,"110.3","0",NA,"0.0","14","",,NA,"550.4","0.0","7024745"
"MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","45.467","-73.750","QC","-0.1","0","2.0","16.5","0","-18.8","0","24.8","0","69.0","106.4","0","154.0","0.0","13","","",NA,"559.8","0.0","7025250"
"MONTREAL INTL A","45.471","-73.741","QC","-0.1","0",NA,"16.5","0","-18.8","0","24.8","0",NA,"106.4","0",NA,"","13","",,NA,"559.8","0.0","7025251"
"NICOLET","46.200","-72.617","QC","-2.4","2","1.5","14.5","2","-30.0","0","22.5","0","70.0","103.4","1",NA,"0.0","14","","",NA,"590.7","0.0","7025440"
"NICOLET","46.226","-72.657","QC","-2.7","0",NA,"11.7","0","-27.6","0","",,NA,"117.7","0",NA,"","13","",,NA,"641.8","0.0","7025442"
"NOTRE DAME DES BOIS","45.400","-71.083","QC","-3.0","4","1.2","15.0","1","-25.0","3","42.0","0","67.0","66.4","3",NA,"0.0","11","","",NA,"567.7","0.0","7025670"
"ORMSTOWN","45.117","-74.050","QC","0.5","0","2.6","19.0","0","-19.0","0","18.0","0","65.0","87.2","0","147.0","0.0","13","","",NA,"543.2","0.0","7025745"
"PIERREVILLE","46.083","-72.833","QC","-1.7","2","1.7","15.0","2","-26.0","1","41.0","1",NA,"119.0","1",NA,"0.0","15","","",NA,"570.5","0.0","7026043"
"RICHMOND","45.633","-72.133","QC","-0.2","0",NA,"15.5","0","-25.5","0","29.0","0",NA,"101.0","0",NA,"0.0","13","","",NA,"562.7","0.0","7026465"
"RIVIERE DES PRAIRIES","45.700","-73.500","QC","2.1","11","4.9","16.0","8","-21.5","6","10.7","2",NA,"86.6","5",NA,"","10","","",NA,"317.4","0.0","7026612"
"SABREVOIS","45.217","-73.200","QC","0.5","2","2.2","16.0","1","-18.0","1","16.0","0","55.0","75.0","2",NA,"0.0","10","","",NA,"508.5","0.0","7026734"
"ST AMABLE","45.667","-73.300","QC","4.0","27",NA,"14.0","19","-21.0","19","20.0","3",NA,"57.8","7",NA,"0.0","6","","",NA,"56.0","0.0","7026818"
"ST ANICET","45.133","-74.350","QC","0.6","3","2.5","18.5","1","-20.5","2","11.5","0","40.0","70.7","1",NA,"0.0","12","","",NA,"488.1","0.0","7026836"
"ST BERNARD DE LACOLLE","45.083","-73.383","QC","0.6","7","2.2","17.1","4","-18.7","7","15.5","1",NA,"64.7","3",NA,"0.0","11","","",NA,"416.8","0.0","7026916"
"STE-CLOTHILDE","45.167","-73.679","QC","0.5","0",NA,"18.7","0","-19.1","0","",,NA,"73.4","0",NA,"0.0","15","",,NA,"542.5","0.0","7027039"
"ST COME DE LINIERE","46.050","-70.517","QC","-2.0","14","2.3","16.0","8","-25.0","11","27.0","1",NA,"58.4","1",NA,"0.0","11","","",NA,"340.1","0.0","7027083"
"ST EPHREM","46.067","-70.967","QC","-3.1","5","1.4","12.0","4","-26.5","2","35.6","0","86.0","88.6","1",NA,"0.0","13","","",NA,"548.8","0.0","7027200"
"ST FLAVIEN","46.483","-71.567","QC","-3.5","2","1.2","13.3","2","-30.0","1","51.0","0","114.0","125.9","2",NA,"","12","","",NA,"624.5","0.0","7027259"
"ST GEORGES","46.150","-70.700","QC","-2.8","4","1.3","14.5","2","-27.0","2","41.2","0","136.0","89.2","0","162.0","0.0","10","","",NA,"562.8","0.0","7027283"
"MONTREAL/ST-HUBERT","45.518","-73.417","QC","-0.1","2",NA,"15.7","2","-19.6","2","",,NA,"62.8","2",NA,"","12","",,NA,"525.4","0.0","7027329"
"ST HYACINTHE 2","45.567","-72.917","QC","-0.2","6","2.4","16.5","5","-20.5","4","15.2","2",NA,"96.4","2",NA,"0.0","11","","",NA,"454.6","0.0","7027361"
"SAINT-GERMAIN-DE-GRANTHAM","45.825","-72.537","QC","-1.4","0",NA,"16.0","0","-24.3","0","",,NA,"96.4","1",NA,"5.0","11","",,NA,"600.5","0.0","7027470"
"ST LUDGER","45.750","-70.683","QC","-2.1","6","2.1","16.5","5","-23.9","3","14.0","2",NA,"30.8","3",NA,"0.0","8","","",NA,"501.5","0.0","7027516"
"STE MADELEINE","45.617","-73.133","QC","-0.5","2","2.0","16.0","1","-21.5","1","27.4","0","94.0","104.7","0","154.0","0.0","13","","",NA,"536.8","0.0","7027517"
"ST MALO D AUCKLAND","45.200","-71.500","QC","-1.7","10","2.1","16.0","6","-24.5","6","26.2","0","40.0","55.8","3",NA,"0.0","10","","",NA,"413.5","0.0","7027520"
"STE MARTINE","45.217","-73.850","QC","1.5","8","3.6","18.0","6","-17.0","6","20.5","3",NA,"69.9","3",NA,"0.0","11","","",NA,"379.1","0.0","7027540"
"ST NAZAIRE","45.733","-72.617","QC","-1.0","6","1.9","17.0","3","-22.5","4","34.0","0","102.0","94.8","3",NA,"0.0","10","","",NA,"474.3","0.0","7027588"
"ST PIERRE DE BROUGHTON","46.250","-71.217","QC","-2.9","12","1.7","13.0","12","-26.0","5","30.5","2",NA,"78.8","6",NA,"0.0","10","","",NA,"398.0","0.0","7027656"
"ST PROSPER","46.217","-70.500","QC","-2.5","6","2.5","13.5","4","-31.5","2","33.0","1",NA,"97.4","1",NA,"8.0","14","","",NA,"513.6","0.0","7027660"
"ST SEBASTIEN","45.767","-70.950","QC","-2.7","8","1.9","15.0","7","-25.0","1","32.4","1",NA,"83.4","1",NA,"8.0","13","","",NA,"475.2","0.0","7027725"
"ST SEVERIN","46.333","-71.050","QC","-6.1","14","-0.9","11.5","10","-23.0","10","26.0","6",NA,"61.0","7",NA,"","9","","",NA,"409.8","0.0","7027733"
"ST THEOPHILE","45.933","-70.483","QC","-1.7","14","2.5","14.5","12","-22.0","9","32.0","3",NA,"48.6","6",NA,"0.0","9","","",NA,"334.8","0.0","7027750"
"ST WENCESLAS","46.167","-72.333","QC","-0.5","12","3.6","15.5","9","-22.5","10","27.0","6",NA,"75.3","7",NA,"0.0","10","","",NA,"351.3","0.0","7027783"
"SAWYERVILLE NORD","45.367","-71.533","QC","-2.1","12","1.0","16.1","10","-22.9","9","20.2","3",NA,"32.5","7",NA,"0.0","6","","",NA,"381.3","0.0","7027802"
"SCOTT","46.500","-71.083","QC","-3.7","5","0.6","14.0","3","-25.0","3","42.0","2",NA,"101.1","4",NA,"3.0","10","","",NA,"564.2","0.0","7027840"
"SHERBROOKE","45.439","-71.691","QC","-1.2","0",NA,"16.2","0","-23.1","0","",,NA,"62.1","0",NA,"","12","",,NA,"596.3","0.0","7028123"
"SHERBROOKE A","45.433","-71.683","QC","",,NA,"",,"",,"26.4","0",NA,"72.4","0",NA,"0.0","11","","",NA,"","","7028124"
"SOREL","46.033","-73.117","QC","-1.4","1","1.3","15.5","1","-24.5","0","35.5","3",NA,"113.0","4",NA,"0.0","12","","",NA,"581.6","0.0","7028200"
"SUTTON","45.067","-72.683","QC","0.5","3","2.4","18.0","3","-21.0","2","35.4","0","67.0","117.2","0","125.0","0.0","12","","",NA,"489.9","0.0","7028292"
"THETFORD MINES","46.100","-71.350","QC","-2.4","0","1.7","13.0","0","-23.0","0","52.0","0","84.0","143.4","0","161.0","7.0","18","","",NA,"631.0","0.0","7028441"
"THETFORD MINES RCS","46.049","-71.266","QC","-3.5","1",NA,"11.7","1","-25.8","1","",,NA,"118.1","1",NA,"0.0","14","",,NA,"645.9","0.0","7028442"
"VALLEE JONCTION","46.383","-70.933","QC","-1.5","15","2.5","10.0","15","-31.0","8","39.4","3",NA,"127.1","3",NA,"16.0","12","","",NA,"312.7","0.0","7028676"
"VERCHERES","45.767","-73.367","QC","-0.9","0","1.3","14.0","0","-22.5","0","25.5","0","79.0","96.2","1",NA,"0.0","14","","",NA,"586.6","0.0","7028700"
"BEAUCEVILLE","46.205","-70.785","QC","-3.3","0",NA,"12.1","0","-26.4","0","",,NA,"117.0","0",NA,"","14","",,NA,"659.5","0.0","7028754"
"STE-ANNE-DE-BELLEVUE 1","45.427","-73.929","QC","-0.2","1",NA,"17.1","1","-21.7","0","",,NA,"92.4","1",NA,"","12","",,NA,"545.3","0.0","702FHL8"
"ST-ANICET 1","45.121","-74.289","QC","0.2","0",NA,"19.4","0","-21.0","0","",,NA,"80.4","0",NA,"","16","",,NA,"550.3","0.0","702FQLF"
"ST CAMILLE WOLFE","45.667","-71.733","QC","-0.2","4","3.8","15.0","4","-26.5","3","34.0","3",NA,"29.0","12",NA,"0.0","4","","",NA,"492.7","0.0","702FR30"
"L'ACADIE","45.294","-73.349","QC","0.1","0",NA,"14.5","0","-18.1","0","",,NA,"75.1","0",NA,"","14","",,NA,"555.6","0.0","702LED4"
"MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","45.468","-73.742","QC","0.1","0",NA,"16.5","0","-19.0","0","",,NA,"95.8","0",NA,"","13","",,NA,"554.8","0.0","702S006"
"ANGERS","45.550","-75.550","QC","-0.1","11","3.5","12.5","6","-24.0","5","26.4","0","95.0","94.6","4",NA,"4.0","10","","",NA,"361.7","0.0","7030170"
"ARUNDEL","45.950","-74.617","QC","-2.2","19","1.6","11.5","16","-32.5","14","22.0","8",NA,"53.0","12",NA,"0.0","9","","",NA,"241.8","0.0","7030310"
"CHARTERIS","45.683","-76.433","QC","-2.4","0",NA,"13.5","0","-33.0","0","18.2","4",NA,"63.8","12",NA,"0.0","5","","",NA,"632.4","0.0","7031315"
"CHELSEA","45.517","-75.783","QC","1.9","16","4.9","14.0","13","-13.0","15","5.2","7",NA,"112.1","7",NA,"","11","","",NA,"241.1","0.0","7031360"
"CHENEVILLE","45.900","-75.083","QC","-2.0","8","2.0","12.0","6","-26.0","5","34.0","1",NA,"122.4","1",NA,"28.0","11","","",NA,"460.9","0.0","7031375"
"HIGH FALLS","45.839","-75.648","QC","-2.7","0",NA,"10.4","0","-27.7","0","",,NA,"131.4","0",NA,"","16","",,NA,"640.5","0.0","7033121"
"LACHUTE","45.650","-74.333","QC","-0.5","4","2.1","15.0","2","-22.4","2","31.0","0","90.0","126.0","1",NA,"0.0","14","","",NA,"499.7","0.0","7033650"
"LA MACAZA","46.367","-74.767","QC","-3.0","10","1.7","13.0","3","-35.0","8","31.0","1",NA,"129.6","1",NA,"32.0","12","","",NA,"442.0","0.0","7033939"
"LUSKVILLE","45.533","-76.050","QC","-0.5","2","2.6","11.5","2","-28.0","0","19.0","1",NA,"114.9","1",NA,"0.0","13","","",NA,"537.3","0.0","7034365"
"MANIWAKI UA","46.302","-76.006","QC","",,NA,"",,"",,"43.2","0",NA,"147.6","0",NA,"35.0","13","","",NA,"","","7034480"
"MANIWAKI AIRPORT","46.275","-75.992","QC","-3.2","0",NA,"13.7","0","-29.1","0","",,NA,"149.3","0",NA,"9.0","13","",,NA,"657.4","0.0","7034482"
"NOTRE DAME DE LA PAIX","45.800","-74.983","QC","-2.7","18","1.1","12.0","10","-24.0","14","36.0","1",NA,"115.0","2",NA,"0.0","13","","",NA,"268.5","0.0","7035666"
"STE ANNE DU LAC","46.850","-75.333","QC","1.1","27","6.9","10.0","26","-25.0","23","0.6","12",NA,"19.6","15",NA,"","1","","",NA,"67.7","0.0","7036855"
"ST HIPPOLYTE","45.983","-74.000","QC","-3.3","4","1.2","12.0","3","-31.0","2","39.8","0","86.0","125.4","1",NA,"55.0","16","","",NA,"575.2","0.0","7037310"
"ST JEROME","45.800","-74.050","QC","-0.6","21","2.6","13.0","14","-15.0","18","21.7","3",NA,"80.1","11",NA,"","7","","",NA,"186.4","0.0","7037400"
"WRIGHT","46.067","-76.050","QC","-2.4","1","1.6","13.5","1","-33.0","1","23.6","0","76.0","103.2","3",NA,"12.0","10","","",NA,"612.9","0.0","7038975"
"ST-JOVITE","46.080","-74.556","QC","-3.4","0",NA,"12.2","0","-33.6","0","",,NA,"116.1","0",NA,"","14","",,NA,"664.1","0.0","703GDKB"
"BAIE-COMEAU A","49.133","-68.200","QC","-8.8","0",NA,"5.0","0","-24.4","0","",,NA,"73.8","1",NA,"66.0","13","",,NA,"830.7","0.0","7040442"
"BAIE-COMEAU","49.133","-68.204","QC","-7.5","6",NA,"5.4","6","-22.5","6","",,NA,"29.3","6",NA,"","4","",,NA,"636.8","0.0","7040444"
"LOURDES DE BLANC SABLON A","51.442","-57.186","QC","-8.4","0",NA,"5.1","0","-20.0","0","67.4","1",NA,"60.4","0",NA,"72.0","12","",,NA,"817.0","0.0","7040815"
"CAPE WHITTLE","50.163","-60.062","QC","-7.0","3",NA,"2.0","1","-16.8","2","",,NA,"",,NA,"","","",,NA,"699.0","0.0","7041100"
"CAP-ROUGE","48.374","-70.535","QC","-5.8","1",NA,"9.6","1","-29.5","0","",,NA,"",,NA,"","","",,NA,"714.1","0.0","7041166"
"CHARLEVOIX (MRC)","47.284","-70.638","QC","-8.6","0",NA,"6.9","0","-29.7","0","",,NA,"143.4","0",NA,"165.0","14","",,NA,"823.6","0.0","7041312"
"CHATEAU RICHER","46.967","-71.033","QC","-3.7","0","0.3","8.0","0","-25.0","0","56.0","1",NA,"82.0","1",NA,"50.0","13","","",NA,"671.7","0.0","7041330"
"CHEVERY","50.465","-59.639","QC","-8.8","0",NA,"4.6","0","-19.8","0","",,NA,"80.9","1",NA,"12.0","10","",,NA,"829.7","0.0","7041382"
"CAP-TOURMENTE","47.079","-70.781","QC","-3.9","0",NA,"8.5","0","-27.5","0","",,NA,"104.8","0",NA,"","14","",,NA,"678.2","0.0","7041JG6"
"FORET MONTMORENCY RCS","47.323","-71.148","QC","-8.5","0",NA,"7.4","0","-30.5","0","",,NA,"137.9","0",NA,"109.0","12","",,NA,"821.3","0.0","7042395"
"HAVRE ST. PIERRE","50.282","-63.611","QC","-9.7","0",NA,"4.0","0","-23.2","0","",,NA,"11.8","0",NA,"","3","",,NA,"857.3","0.0","7043019"
"ILE AUX PERROQUETS","50.221","-64.207","QC","-6.8","0",NA,"2.1","0","-18.1","0","",,NA,"",,NA,"","","",,NA,"767.7","0.0","7043B79"
"ILE ROUGE","48.069","-69.556","QC","-3.4","0",NA,"7.9","0","-20.2","0","",,NA,"13.0","30",NA,"","1","",,NA,"662.7","0.0","7043BP9"
"LES BUISSONS","49.117","-68.383","QC","",,NA,"6.0","30","-18.0","30","56.8","2",NA,"59.2","2",NA,"","8","","",NA,"","","7044288"
"LONGUE-POINTE-DE-MINGAN","50.271","-64.226","QC","",,NA,"",,"",,"",,NA,"6.2","1",NA,"52.0","1","",,NA,"","","7044328"
"MONT STE-ANNE","47.073","-70.907","QC","",,NA,"",,"",,"90.2","0",NA,"165.0","0",NA,"160.0","13","","",NA,"","","7045326"
"NATASHQUAN","50.190","-61.789","QC","-9.3","0",NA,"2.4","0","-21.8","0","",,NA,"0.0","0",NA,"","0","",,NA,"847.2","0.0","7045398"
"NATASHQUAN A","50.190","-61.811","QC","-9.5","1",NA,"2.4","1","-21.9","0","",,NA,"41.2","1",NA,"8.0","9","",,NA,"826.0","0.0","7045401"
"POINTE DE L'ISLET","48.136","-69.716","QC","-4.4","3",NA,"7.2","3","-20.4","1","",,NA,"",,NA,"","","",,NA,"627.1","0.0","7046059"
"STE ROSE DU NORD","48.400","-70.533","QC","-6.7","1","0.0","9.5","0","-27.0","1","43.0","0","107.0","83.6","1",NA,"","14","","",NA,"741.8","0.0","7047722"
"SEPT-ILES UA","50.217","-66.250","QC","",,NA,"",,"",,"55.6","0",NA,"66.8","0",NA,"64.0","8","","",NA,"","","7047912"
"SEPT-ILES","50.217","-66.250","QC","-10.5","0",NA,"7.7","0","-26.9","0","",,NA,"50.9","0",NA,"86.0","9","",,NA,"883.6","0.0","7047914"
"LAC EON","51.867","-63.284","QC","-15.3","3",NA,"3.8","1","-33.2","2","",,NA,"34.7","4",NA,"","8","",,NA,"931.4","0.0","704C64L"
"POINTE-DES-MONTS","49.317","-67.381","QC","-7.0","0",NA,"3.8","0","-19.2","0","",,NA,"69.1","0",NA,"","13","",,NA,"776.0","0.0","704F0PN"
"RIVIERE AU TONNERRE","50.283","-64.783","QC","-8.7","7","-2.4","5.0","5","-24.0","2","57.9","0","118.0","64.5","0","87.0","56.0","9","","",NA,"640.3","0.0","704FEG0"
"POINTE NOIRE CS","50.163","-66.434","QC","-7.3","0",NA,"8.6","0","-19.9","0","",,NA,"2.0","30",NA,"","1","",,NA,"785.1","0.0","704Q003"
"BAIE-COMEAU","49.259","-68.146","QC","-7.3","0",NA,"8.8","0","-21.7","0","",,NA,"74.6","0",NA,"","11","",,NA,"785.6","0.0","704S001"
"AMQUI","48.472","-67.435","QC","-8.4","0",NA,"9.5","0","-28.7","0","",,NA,"121.0","0",NA,"","21","",,NA,"817.7","0.0","7050145"
"CAP-D'ESPOIR","48.419","-64.317","QC","-5.9","0",NA,"3.8","0","-16.8","0","",,NA,"130.2","0",NA,"","13","",,NA,"741.5","0.0","7051050"
"CAP DES ROSIERS","48.850","-64.200","QC","-6.0","11","-1.5","10.0","9","-27.0","4","110.0","1",NA,"110.0","1",NA,"45.0","7","","",NA,"480.5","0.0","7051055"
"CAP-MADELEINE","49.251","-65.325","QC","-5.4","1",NA,"7.5","1","-18.2","0","",,NA,"53.7","1",NA,"21.0","9","",,NA,"701.6","0.0","7051163"
"CAUSAPSCAL","48.367","-67.233","QC","-8.2","10","-2.1","9.0","8","-28.5","7","82.2","2",NA,"98.2","2",NA,"92.0","10","","",NA,"549.2","0.0","7051200"
"GASPE A","48.775","-64.480","QC","-6.9","0",NA,"10.6","0","-22.2","0","67.8","0",NA,"56.4","0",NA,"32.0","6","",,NA,"772.1","0.0","7052601"
"HEATH POINT","49.085","-61.701","QC","-7.3","19",NA,"1.7","18","-14.3","19","",,NA,"19.2","20",NA,"","2","",,NA,"303.5","0.0","7053038"
"ILES DE LA MADELEINE A","47.425","-61.778","QC","-4.0","0",NA,"5.8","0","-12.8","0","",,NA,"",,NA,"3.0","","",,NA,"682.9","0.0","7053250"
"LAC HUMQUI","48.283","-67.567","QC","-9.1","9","-2.7","7.5","7","-34.0","3","121.0","3",NA,"125.0","3",NA,"130.0","11","","",NA,"597.2","0.0","7053649"
"ILES DE LA MADELEINE","47.425","-61.775","QC","-4.5","0",NA,"5.6","0","-12.8","0","",,NA,"83.7","0",NA,"","16","",,NA,"696.4","0.0","7053KGR"
"LA POCATIERE","47.356","-70.032","QC","-4.7","0",NA,"7.2","0","-21.0","0","",,NA,"92.5","1",NA,"19.0","13","",,NA,"702.2","0.0","7054096"
"MONT JOLI A","48.609","-68.208","QC","-6.1","0",NA,"7.3","0","-18.7","0","66.5","0",NA,"81.4","0",NA,"26.0","10","",,NA,"746.8","0.0","7055121"
"MONT-JOLI","48.604","-68.195","QC","-6.1","0",NA,"6.3","0","-18.9","0","",,NA,"50.1","0",NA,"27.0","8","",,NA,"745.6","0.0","7055122"
"NEW CARLISLE 1","48.012","-65.332","QC","-5.8","0",NA,"8.3","0","-18.1","0","",,NA,"110.0","0",NA,"","13","",,NA,"737.4","0.0","7055422"
"POINTE-AU-PERE (INRS)","48.514","-68.468","QC","-5.2","0",NA,"5.2","0","-19.1","0","",,NA,"96.0","0",NA,"","18","",,NA,"719.2","0.0","7056068"
"PORT-MENIER","49.839","-64.293","QC","-8.3","1",NA,"6.6","1","-22.0","1","",,NA,"32.7","1",NA,"20.0","9","",,NA,"788.6","0.0","7056202"
"RIMOUSKI","48.450","-68.517","QC","-4.8","4","-0.7","10.5","4","-20.0","0","88.0","1",NA,"88.0","1",NA,"55.0","10","","",NA,"615.6","0.0","7056480"
"RIVIERE-DU-LOUP","47.806","-69.549","QC","-5.3","0",NA,"7.3","0","-23.5","0","",,NA,"93.1","0",NA,"54.0","12","",,NA,"722.9","0.0","7056616"
"RIVIERE-DU-LOUP / ST-ANTONIN","47.800","-69.450","QC","",,NA,"",,"",,"76.6","0",NA,"111.6","0",NA,"67.0","12","","",NA,"","","7056870"
"ST CAMILLE","46.483","-70.217","QC","-5.1","2","0.5","11.5","1","-28.0","1","48.8","1",NA,"138.2","2",NA,"46.0","14","","",NA,"668.7","0.0","7056930"
"ST JEAN DE CHERBOURG","48.883","-67.117","QC","-8.6","16","-2.0","8.5","9","-26.0","10","52.0","6",NA,"52.0","6",NA,"77.0","10","","",NA,"399.5","0.0","7057395"
"STE LUCIE","46.733","-70.017","QC","-4.3","7","1.7","11.5","5","-34.5","6","52.8","2",NA,"81.8","4",NA,"30.0","10","","",NA,"534.5","0.0","7057515"
"SAINT MICHEL","46.867","-70.883","QC","-4.1","4","0.6","9.8","4","-27.7","0","34.3","6",NA,"106.5","7",NA,"72.0","8","","",NA,"596.3","0.0","7057567"
"ILE BICQUETTE","48.416","-68.893","QC","-3.6","0",NA,"7.5","0","-18.7","0","",,NA,"",,NA,"","","",,NA,"670.6","0.0","705LKPQ"
"CAP-CHAT","49.109","-66.654","QC","-6.8","0",NA,"5.8","0","-18.3","0","",,NA,"75.2","0",NA,"","15","",,NA,"767.6","0.0","705S002"
"BAGOTVILLE A","48.333","-71.000","QC","-6.7","0","-0.4","8.1","0","-28.0","0","45.5","0","100.0","87.3","0","167.0","78.0","12","",,NA,"766.1","0.0","7060400"
"BONNARD 1","50.729","-71.013","QC","-15.4","9",NA,"3.6","8","-37.7","3","",,NA,"2.5","14",NA,"","0","",,NA,"734.0","0.0","7060826"
"CHAMOUCHOUANE","49.279","-73.356","QC","-10.7","0",NA,"9.9","0","-37.3","0","",,NA,"",,NA,"","","",,NA,"889.1","0.0","7061288"
"CHUTE-DES-PASSES","49.840","-71.168","QC","-8.0","24",NA,"8.2","22","-28.7","13","",,NA,"",,NA,"","","",,NA,"182.3","0.0","7061541"
"JONQUIERE","48.425","-71.143","QC","-6.0","2",NA,"8.9","0","-24.2","2","",,NA,"120.1","3",NA,"","17","",,NA,"695.3","0.0","7063370"
